Account Number,Assessment Year,Suite,House Number,Street Name,Legal Description,Latitude,Longitude,Point Location,Neighbourhood,Actual Year Built,Garage,Zoning,Lot Size,Assessed Value,Assessment Class 1,Assessment Class % 1,Assessment Class 2,Assessment Class % 2,Assessment Class 3,Assessment Class % 3
1001783,2018,,23.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 7,53.45616,-113.63678,POINT (-113.63678 53.45616),RIVER'S EDGE,1977.0,Y,RR,4378.52,603500.0,RESIDENTIAL,100.0,,,,
1001783,2019,,23.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 7,53.45616,-113.63678,POINT (-113.63678 53.45616),RIVER'S EDGE,1992.0,Y,RR,4378.52,910000.0,RESIDENTIAL,100.0,,,,
1001783,2020,,23.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 7,53.45616,-113.63678,POINT (-113.63678 53.45616),RIVER'S EDGE,1992.0,Y,RR,4378.52,847000.0,RESIDENTIAL,100.0,,,,
1001783,2021,,23.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 7,53.45616,-113.63678,POINT (-113.63678 53.45616),RIVER'S EDGE,1992.0,Y,RR,4378.52,725500.0,RESIDENTIAL,100.0,,,,
1001783,2022,,23.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 7,53.45616,-113.63678,POINT (-113.63678 53.45616),RIVER'S EDGE,1992.0,Y,RR,4378.52,848000.0,RESIDENTIAL,100.0,,,,
1001783,2023,,23.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 7,53.45616,-113.63678,POINT (-113.63678 53.45616),RIVER'S EDGE,1992.0,Y,RR,4378.52,923000.0,RESIDENTIAL,100.0,,,,
1001841,2012,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RURAL WEST,1990.0,Y,RR,4378.46,585000.0,RESIDENTIAL,100.0,,,,
1001841,2013,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RURAL WEST,1990.0,Y,RR,4378.46,672000.0,RESIDENTIAL,100.0,,,,
1001841,2014,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RURAL WEST,1990.0,Y,RR,4378.46,576000.0,RESIDENTIAL,100.0,,,,
1001841,2015,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVERVIEW AREA,1990.0,Y,RR,4378.46,654000.0,RESIDENTIAL,100.0,,,,
1001841,2016,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVERVIEW AREA,1990.0,Y,RR,4378.46,651500.0,RESIDENTIAL,100.0,,,,
1001841,2017,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVER'S EDGE,1990.0,Y,RR,4378.46,629500.0,RESIDENTIAL,100.0,,,,
1001841,2018,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVER'S EDGE,1990.0,Y,RR,4378.46,734000.0,RESIDENTIAL,100.0,,,,
1001841,2019,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVER'S EDGE,1990.0,Y,RR,4378.46,653000.0,RESIDENTIAL,100.0,,,,
1001841,2020,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVER'S EDGE,1990.0,Y,RR,4378.46,656000.0,RESIDENTIAL,100.0,,,,
1001841,2021,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVER'S EDGE,1990.0,Y,RR,4378.46,642000.0,RESIDENTIAL,100.0,,,,
1001841,2022,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVER'S EDGE,1990.0,Y,RR,4378.46,700000.0,RESIDENTIAL,100.0,,,,
1001841,2023,,31.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 9,53.45568,-113.6363,POINT (-113.6363 53.45568),RIVER'S EDGE,1990.0,Y,RR,4378.46,713000.0,RESIDENTIAL,100.0,,,,
1001908,2012,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RURAL WEST,1991.0,Y,RR,4346.704,617500.0,RESIDENTIAL,100.0,,,,
1001908,2013,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RURAL WEST,1991.0,Y,RR,4346.704,693500.0,RESIDENTIAL,100.0,,,,
1001908,2014,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RURAL WEST,1991.0,Y,RR,4346.704,605500.0,RESIDENTIAL,100.0,,,,
1001908,2015,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVERVIEW AREA,1991.0,Y,RR,4346.704,683500.0,RESIDENTIAL,100.0,,,,
1001908,2016,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVERVIEW AREA,1991.0,Y,RR,4346.704,667500.0,RESIDENTIAL,100.0,,,,
1001908,2017,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVER'S EDGE,1991.0,Y,RR,4346.704,648000.0,RESIDENTIAL,100.0,,,,
1001908,2018,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVER'S EDGE,1991.0,Y,RR,4346.704,751500.0,RESIDENTIAL,100.0,,,,
1001908,2019,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVER'S EDGE,1991.0,Y,RR,4346.704,726000.0,RESIDENTIAL,100.0,,,,
1001908,2020,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVER'S EDGE,1991.0,Y,RR,4346.704,670500.0,RESIDENTIAL,100.0,,,,
1001908,2021,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVER'S EDGE,1991.0,Y,RR,4346.704,664000.0,RESIDENTIAL,100.0,,,,
1001908,2022,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVER'S EDGE,1991.0,Y,RR,4346.704,720000.0,RESIDENTIAL,100.0,,,,
1001908,2023,,39.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 11,53.4552,-113.63581,POINT (-113.63581 53.4552),RIVER'S EDGE,1991.0,Y,RR,4346.704,725000.0,RESIDENTIAL,100.0,,,,
1001932,2012,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RURAL WEST,2004.0,Y,RR,4411.352,683000.0,RESIDENTIAL,100.0,,,,
1001932,2013,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RURAL WEST,2004.0,Y,RR,4411.352,765500.0,RESIDENTIAL,100.0,,,,
1001932,2014,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RURAL WEST,2004.0,Y,RR,4411.352,753000.0,RESIDENTIAL,100.0,,,,
1001932,2015,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVERVIEW AREA,2004.0,Y,RR,4411.352,871000.0,RESIDENTIAL,100.0,,,,
1001932,2016,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVERVIEW AREA,2004.0,Y,RR,4411.352,879500.0,RESIDENTIAL,100.0,,,,
1001932,2017,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVER'S EDGE,2004.0,Y,RR,4411.352,810500.0,RESIDENTIAL,100.0,,,,
1001932,2018,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVER'S EDGE,2004.0,Y,RR,4411.352,825000.0,RESIDENTIAL,100.0,,,,
1001932,2019,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVER'S EDGE,2004.0,Y,RR,4411.352,830000.0,RESIDENTIAL,100.0,,,,
1001932,2020,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVER'S EDGE,2004.0,Y,RR,4411.352,861500.0,RESIDENTIAL,100.0,,,,
1001932,2021,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVER'S EDGE,2004.0,Y,RR,4411.352,871000.0,RESIDENTIAL,100.0,,,,
1001932,2022,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVER'S EDGE,2004.0,Y,RR,4411.352,915500.0,RESIDENTIAL,100.0,,,,
1001932,2023,,43.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 12,53.45496,-113.63557,POINT (-113.63557 53.45496),RIVER'S EDGE,2004.0,Y,RR,4411.352,900000.0,RESIDENTIAL,100.0,,,,
1001965,2012,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RURAL WEST,2003.0,Y,RR,4378.211,702500.0,RESIDENTIAL,100.0,,,,
1001965,2013,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RURAL WEST,2003.0,Y,RR,4378.211,776000.0,RESIDENTIAL,100.0,,,,
1001965,2014,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RURAL WEST,2003.0,Y,RR,4378.211,788500.0,RESIDENTIAL,100.0,,,,
1001965,2015,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVERVIEW AREA,2003.0,Y,RR,4378.211,935500.0,RESIDENTIAL,100.0,,,,
1001965,2016,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVERVIEW AREA,2003.0,Y,RR,4378.211,945000.0,RESIDENTIAL,100.0,,,,
1001965,2017,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVER'S EDGE,2003.0,Y,RR,4378.211,861500.0,RESIDENTIAL,100.0,,,,
1001965,2018,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVER'S EDGE,2003.0,Y,RR,4378.211,873000.0,RESIDENTIAL,100.0,,,,
1001965,2019,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVER'S EDGE,2003.0,Y,RR,4378.211,962000.0,RESIDENTIAL,100.0,,,,
1001965,2020,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVER'S EDGE,2003.0,Y,RR,4378.211,857500.0,RESIDENTIAL,100.0,,,,
1001965,2021,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVER'S EDGE,2003.0,Y,RR,4378.211,876000.0,RESIDENTIAL,100.0,,,,
1001965,2022,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVER'S EDGE,2003.0,Y,RR,4378.211,1067500.0,RESIDENTIAL,100.0,,,,
1001965,2023,,47.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 13,53.45472,-113.63533,POINT (-113.63533 53.45472),RIVER'S EDGE,2003.0,Y,RR,4378.211,1061500.0,RESIDENTIAL,100.0,,,,
1001999,2012,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RURAL WEST,1965.0,Y,RR,3931.06,626000.0,RESIDENTIAL,100.0,,,,
1001999,2013,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RURAL WEST,1965.0,Y,RR,3931.06,650000.0,RESIDENTIAL,100.0,,,,
1001999,2014,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RURAL WEST,1965.0,Y,RR,3931.06,570000.0,RESIDENTIAL,100.0,,,,
1001999,2015,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVERVIEW AREA,1965.0,Y,RR,3931.06,678000.0,RESIDENTIAL,100.0,,,,
1001999,2016,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVERVIEW AREA,1965.0,Y,RR,3931.06,627000.0,RESIDENTIAL,100.0,,,,
1001999,2017,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVER'S EDGE,1965.0,Y,RR,3931.06,624500.0,RESIDENTIAL,100.0,,,,
1001999,2018,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVER'S EDGE,1965.0,Y,RR,3931.06,610000.0,RESIDENTIAL,100.0,,,,
1001999,2019,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVER'S EDGE,1965.0,Y,RR,3931.06,667500.0,RESIDENTIAL,100.0,,,,
1001999,2020,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVER'S EDGE,1965.0,Y,RR,3931.06,611000.0,RESIDENTIAL,100.0,,,,
1001999,2021,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVER'S EDGE,1965.0,Y,RR,3931.06,602000.0,RESIDENTIAL,100.0,,,,
1001999,2022,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVER'S EDGE,1965.0,Y,RR,3931.06,660500.0,RESIDENTIAL,100.0,,,,
1001999,2023,,51.0,RIVER HEIGHTS DRIVE NW,Plan: 3502MC  Lot: 14,53.45459,-113.63488,POINT (-113.63488 53.45459),RIVER'S EDGE,1965.0,Y,RR,3931.06,676000.0,RESIDENTIAL,100.0,,,,
1002518,2012,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,A,7555.519,1265500.0,RESIDENTIAL,100.0,,,,
1002518,2013,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1168000.0,RESIDENTIAL,100.0,,,,
1002518,2014,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1201000.0,RESIDENTIAL,100.0,,,,
1002518,2015,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1240500.0,RESIDENTIAL,100.0,,,,
1002518,2016,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1306000.0,RESIDENTIAL,100.0,,,,
1002518,2017,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1316500.0,RESIDENTIAL,100.0,,,,
1002518,2018,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1359000.0,RESIDENTIAL,100.0,,,,
1002518,2019,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1206500.0,RESIDENTIAL,100.0,,,,
1002518,2020,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1137500.0,RESIDENTIAL,100.0,,,,
1002518,2021,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1283000.0,RESIDENTIAL,100.0,,,,
1002518,2022,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1318000.0,RESIDENTIAL,100.0,,,,
1002518,2023,,8.0,WEDGEWOOD CRESCENT NW,NE  8-52-25-4,53.48166,-113.64077,POINT (-113.64077 53.48166),WEDGEWOOD HEIGHTS,1977.0,Y,RR,7555.519,1451500.0,RESIDENTIAL,100.0,,,,
1002534,2012,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,686500.0,RESIDENTIAL,100.0,,,,
1002534,2013,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,670000.0,RESIDENTIAL,100.0,,,,
1002534,2014,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,603500.0,RESIDENTIAL,100.0,,,,
1002534,2015,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,797000.0,RESIDENTIAL,100.0,,,,
1002534,2016,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,838500.0,RESIDENTIAL,100.0,,,,
1002534,2017,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,773000.0,RESIDENTIAL,100.0,,,,
1002534,2018,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,742000.0,RESIDENTIAL,100.0,,,,
1002534,2019,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,704500.0,RESIDENTIAL,100.0,,,,
1002534,2020,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,772000.0,RESIDENTIAL,100.0,,,,
1002534,2021,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,848000.0,RESIDENTIAL,100.0,,,,
1002534,2022,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,759500.0,RESIDENTIAL,100.0,,,,
1002534,2023,,12.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 1,53.48112,-113.64034,POINT (-113.64034 53.48112),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4528.748,770000.0,RESIDENTIAL,100.0,,,,
1002591,2012,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,929000.0,RESIDENTIAL,100.0,,,,
1002591,2013,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,875500.0,RESIDENTIAL,100.0,,,,
1002591,2014,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,652500.0,RESIDENTIAL,100.0,,,,
1002591,2015,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,870000.0,RESIDENTIAL,100.0,,,,
1002591,2016,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,912500.0,RESIDENTIAL,100.0,,,,
1002591,2017,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,939500.0,RESIDENTIAL,100.0,,,,
1002591,2018,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,1014500.0,RESIDENTIAL,100.0,,,,
1002591,2019,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,835500.0,RESIDENTIAL,100.0,,,,
1002591,2020,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,929500.0,RESIDENTIAL,100.0,,,,
1002591,2021,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,1006500.0,RESIDENTIAL,100.0,,,,
1002591,2022,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,1070000.0,RESIDENTIAL,100.0,,,,
1002591,2023,,10.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 3,53.48127,-113.64177,POINT (-113.64177 53.48127),WEDGEWOOD HEIGHTS,1969.0,Y,RR,4441.773,1187000.0,RESIDENTIAL,100.0,,,,
1002625,2012,,9.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 4,53.48121,-113.64266,POINT (-113.64266 53.48121),WEDGEWOOD HEIGHTS,1966.0,Y,RR,5371.747,953500.0,RESIDENTIAL,100.0,,,,
1002625,2013,,9.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 4,53.48121,-113.64266,POINT (-113.64266 53.48121),WEDGEWOOD HEIGHTS,1966.0,Y,RR,5371.747,862000.0,RESIDENTIAL,100.0,,,,
1002625,2014,,9.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 4,53.48121,-113.64266,POINT (-113.64266 53.48121),WEDGEWOOD HEIGHTS,1966.0,Y,RR,5371.747,658000.0,RESIDENTIAL,100.0,,,,
1002625,2015,,9.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 4,53.48121,-113.64266,POINT (-113.64266 53.48121),WEDGEWOOD HEIGHTS,1966.0,Y,RR,5371.747,1039000.0,RESIDENTIAL,100.0,,,,
1002625,2016,,9.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 4,53.48121,-113.64266,POINT (-113.64266 53.48121),WEDGEWOOD HEIGHTS,1966.0,Y,RR,5371.747,1102000.0,RESIDENTIAL,100.0,,,,
1002625,2017,,9.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 4,53.48121,-113.64266,POINT (-113.64266 53.48121),WEDGEWOOD HEIGHTS,1966.0,Y,RR,5371.747,1121000.0,RESIDENTIAL,100.0,,,,
1002625,2018,,9.0,WEDGEWOOD CRESCENT NW,Plan: 6483KS  Block: 1  Lot: 4,53.48121,-113.64266,POINT (-113.64266 53.48121),WEDGEWOOD HEIGHTS,1966.0,Y,RR,5371.747,1179500.0,RESIDENTIAL,100.0,,,,
